Measured Depth m,Weight on Bit kkgf,Average Rotary Speed rpm,Mud Flow In L/min,UCS,Rate of Penetration m/h
3128.6,9.1,254.48,2121.4,72.20507758,31.5
3128.7,9.1,254.48,2121.4,71.05053204,31.5
3128.8,9.1,254.3,2121.4,69.91440283,31.5
3128.9,9.1,254.3,2121.4,69.28522201,31.5
3129,9.1,254.67,2121.4,69.29827315,31.5
3129.1,9.1,254.67,2121.4,70.09338883,31.5
3129.2,9.1,254.67,2121.4,70.93852791,31.5
3129.3,9.1,254.85,2121.4,71.79904211,31.5
3129.4,9.1,254.85,2121.4,73.04089842,31.5
3129.5,9.1,254.85,2121.4,73.73725651,31.5
3129.6,9.1,254.85,2121.4,74.16401434,31.5
3129.7,9.1,254.85,2121.4,74.41773444,31.5
3129.8,9.1,254.7,2121.4,74.20241112,31.5
3129.9,9.1,254.7,2121.4,73.89866855,31.5
3130,9.1,254.7,2121.4,73.6610565,31.5
3130.1,9.1,254.7,2121.4,73.26136045,31.5
3130.2,9.1,254.7,2121.4,72.89940206,31.5
3130.3,9.1,254.63,2121.4,72.37833358,31.5
3130.4,9.1,254.63,2121.4,71.53082512,31.5
3130.5,9.1,254.63,2121.4,70.64372487,31.5
3130.6,9.1,254.63,2121.4,69.89064175,31.5
3130.7,9.1,254.63,2121.4,69.19630395,31.5
3130.8,9.1,254.63,2121.4,68.54267235,31.5
3130.9,9.1,254.63,2121.4,68.24677585,31.5
3131,9.1,254.63,2121.4,68.0262087,31.5
3131.1,9.1,254.65,2121.4,67.9363363,31.5
3131.2,9.1,254.65,2121.4,68.14075886,31.5
3131.3,9.1,254.65,2121.4,68.38902077,31.5
3131.4,9.1,254.65,2121.4,68.62865285,31.5
3131.5,9.1,255,2121.4,68.74293366,31.5
3131.6,9.1,255,2121.4,68.80481955,31.5
3131.7,9.1,255,2121.4,68.74952707,31.5
3131.8,9.1,255,2121.4,68.90086734,31.5
3131.9,9.1,254.25,2121.4,68.73071756,31.5
3132,9.1,254.25,2121.4,68.2890113,31.5
3132.1,9.1,254.35,2121.4,67.99344792,31.5
3132.2,9.1,254.35,2121.4,67.49319378,31.5
3132.3,9.1,254.35,2121.4,66.70059919,31.5
3132.4,9.1,253.85,2121.4,66.35563751,31.5
3132.5,9.1,253.85,2121.4,66.13008304,31.5
3132.6,9.1,253.85,2121.4,66.04894093,31.5
3132.7,9.1,253.85,2121.4,66.20840919,31.5
3132.8,9.1,241.87,2121.4,66.40780964,31.5
3132.9,9.1,241.87,2121.4,66.54940572,31.5
3133,9.1,241.87,2121.4,66.68441502,31.5
3133.1,9.1,241.87,2121.4,67.00586552,31.5
3133.2,9.1,241.87,2121.4,67.8089199,31.5
3133.3,9.1,247.74,2121.4,68.22609761,31.5
3133.4,9.1,247.74,2121.4,68.46462897,31.5
3133.5,9.1,247.74,2121.4,68.34338351,31.5
3133.6,9.1,246.17,2121.4,68.03224479,31.5
3133.7,9.1,246.17,2121.4,67.69652336,31.5
3133.8,9.1,246.17,2121.4,67.62749505,31.5
3133.9,9.1,246.17,2121.4,67.62952584,31.5
3134,9.1,251.84,2121.4,67.72277103,31.5
3134.1,9.1,251.84,2121.4,67.96992154,31.5
3134.2,9.1,251.84,2121.4,68.13248766,31.5
3134.3,9.1,248.68,2121.4,68.21085918,31.5
3134.4,9.1,248.68,2121.4,68.55377172,31.5
3134.5,9.1,248.68,2121.4,68.78476922,31.5
3134.6,9.1,248.68,2121.4,68.88993038,31.5
3134.7,9.1,242.07,2121.4,69.14986133,31.5
3134.8,9.1,242.07,2121.4,69.32063527,31.5
3134.9,9.1,245.57,2121.4,69.4208493,31.5
3135,9.1,253.34,2121.4,69.55946042,31.5
3135.1,9.1,253.34,2121.4,69.67483948,31.5
3135.2,9.1,253.34,2121.4,69.7670575,31.5
3135.3,9.1,247.24,2121.4,69.73628046,31.5
3135.4,9.1,246.95,2121.4,69.64937938,31.5
3135.5,9.1,245.43,2121.4,69.58640398,31.5
3135.6,9.1,245.43,2121.4,69.41729277,31.5
3135.7,9.1,249.66,2121.4,69.28392943,31.5
3135.8,9.1,249.66,2121.4,69.12531349,31.5
3135.9,9.1,249.66,2121.4,69.20116887,31.5
3136,9.1,249.66,2121.4,69.38032733,31.5
3136.1,9.1,249.66,2121.4,69.57014487,31.5
3136.2,9.1,249.66,2121.4,69.6633069,31.5
3136.3,9.1,249.66,2121.4,69.73440561,31.5
3136.4,9.1,249.66,2121.4,69.75365269,31.5
3136.5,9.1,249.66,2121.4,69.78067086,31.5
3136.6,9.1,254.52,2121.4,69.80575339,31.5
3136.7,9.1,254.52,2121.4,69.7787412,31.5
3136.8,9.1,254.52,2121.4,70.03100668,31.5
3136.9,9.1,254.52,2121.4,70.33958393,31.5
3137,9.1,254.52,2121.4,70.82875955,31.5
3137.1,9.1,254.52,2121.4,71.20811713,31.5
3137.2,9.1,254.59,2121.4,71.36459652,31.5
3137.3,9.1,254.59,2121.4,71.41528873,31.5
3137.4,9.1,254.59,2121.4,71.5288299,31.5
3137.5,9.1,254.59,2121.4,71.4811613,31.5
3137.6,9.1,254.59,2121.4,71.43181632,31.5
3137.7,9.1,254.59,2121.4,71.4290062,31.5
3137.8,9.1,254.59,2121.4,71.09308768,31.5
3137.9,9.1,254.59,2121.4,71.0464657,31.5
3138,9.1,254.59,2121.4,71.3337985,31.5
3138.1,9.1,254.59,2121.4,71.46543385,31.5
3138.2,9.1,254.52,2121.4,72.40244798,31.5
3138.3,9.1,254.52,2121.4,73.15500038,31.5
3138.4,9.1,254.52,2121.4,73.80943607,31.5
3138.5,9.1,254.52,2121.4,74.69077243,31.5
3138.6,9.1,254.72,2121.4,75.5563882,31.5
3138.7,9.1,254.72,2121.4,76.35837834,31.5
3138.8,9.1,254.72,2121.4,77.44050095,31.5
3138.9,9.1,254.72,2121.4,78.75915022,31.5
3139,9.1,254.58,2121.4,80.50835542,31.5
3139.1,9.1,254.58,2121.4,82.03098118,31.5
3139.2,9.1,254.58,2121.4,83.50999072,31.5
3139.3,9.1,254.58,2121.4,84.55266417,31.5
3139.4,9.1,254.58,2121.4,83.73873367,31.5
3139.5,9.1,254.58,2121.4,82.26081746,31.5
3139.6,9.1,254.58,2121.4,80.51145319,31.5
3139.7,9.1,254.39,2121.4,77.21141718,31.5
3139.8,9.1,254.39,2121.4,74.90182046,31.5
3139.9,9.1,254.39,2121.4,77.23798596,31.5
3140,9.1,254.39,2121.4,78.54072535,31.5
3140.1,9.1,254.39,2121.4,79.35201278,31.5
3140.2,9.1,254.39,2121.4,80.42722831,31.5
3140.3,9.1,254.71,2121.4,80.82025788,31.5
3140.4,9.1,254.71,2121.4,81.00406134,31.5
3140.5,9.1,254.71,2121.4,81.62455385,31.5
3140.6,9.1,254.71,2121.4,82.21607932,31.5
3140.7,9.1,254.71,2121.4,82.93041853,31.5
3140.8,9.1,254.71,2121.4,83.72177545,31.5
3140.9,9.1,254.71,2121.4,84.12748818,31.5
3141,9.1,254.74,2121.4,84.26898326,31.5
3141.1,9.1,254.74,2121.4,84.29136789,31.5
3141.2,9.1,254.74,2121.4,84.62299051,31.5
3141.3,9.1,254.74,2121.4,84.68409276,31.5
3141.4,9.1,254.74,2121.4,84.80586484,31.5
3141.5,9.1,254.74,2121.4,85.01644956,31.5
3141.6,9.1,254.74,2121.4,85.12836593,31.5
3141.7,9.1,254.78,2121.4,84.84726869,31.5
3141.8,9.1,254.78,2121.4,84.30190169,31.5
3141.9,9.1,254.78,2121.4,83.66513931,31.5
3142,9.1,254.78,2121.4,83.01801218,31.5
3142.1,9.1,254.78,2121.4,82.30631221,31.5
3142.2,9.1,254.78,2121.4,81.68054039,31.5
3142.3,9.1,254.78,2121.4,81.06158476,31.5
3142.4,9.1,254.78,2121.4,80.71670743,31.5
3142.5,9.1,254.78,2121.4,80.48538705,31.5
3142.6,9.1,254.78,2121.4,80.69622032,31.5
3142.7,9.1,254.44,2121.4,80.7492983,31.5
3142.8,9.1,254.44,2121.4,80.58255781,31.5
3142.9,9.1,254.44,2121.4,80.57243849,31.5
3143,9.1,254.44,2121.4,80.66549598,31.5
3143.1,9.1,254.44,2121.4,80.67156253,31.5
3143.2,9.1,254.43,2121.4,81.02934693,31.5
3143.3,9.1,254.43,2121.4,80.94304808,31.5
3143.4,9.1,254.43,2121.4,81.19297002,31.5
3143.5,9.1,254.43,2121.4,81.44337896,31.5
3143.6,9.1,254.43,2121.4,81.94902102,31.5
3143.7,9.1,254.43,2121.4,82.497566,31.5
3143.8,9.1,254.19,2121.4,83.09570086,31.5
3143.9,9.1,254.19,2121.4,83.6401321,31.5
3144,9.1,254.19,2121.4,83.65040926,31.5
3144.1,9.1,254.19,2121.4,83.81678462,31.5
3144.2,9.1,254.19,2121.4,84.014333,31.5
3144.3,9.1,254.93,2121.4,84.28729826,31.5
3144.4,9.1,254.93,2121.4,84.94190683,31.5
3144.5,9.1,254.93,2121.4,85.49500925,31.5
3144.6,9.1,254.93,2121.4,85.86081538,31.5
3144.7,9.1,254.93,2121.4,86.09405679,31.5
3144.8,9.1,254.93,2121.4,86.39509049,31.5
3144.9,9.1,254.93,2121.4,86.62496224,31.5
3145,9.1,253.99,2121.4,86.65569445,31.5
3145.1,9.1,253.99,2121.4,86.76078362,31.5
3145.2,9.1,253.99,2121.4,86.2654881,31.5
3145.3,9.1,253.99,2121.4,85.78698052,31.5
3145.4,9.1,253.99,2121.4,85.11868084,31.5
3145.5,9.1,253.99,2121.4,84.35009738,31.5
3145.6,9.1,253.99,2121.4,83.43327965,31.5
3145.7,9.1,253.99,2121.4,82.43516213,31.5
3145.8,9.1,253.99,2121.4,81.43770644,31.5
3145.9,9.1,254.45,2121.4,80.6042361,31.5
3146,9.1,254.45,2121.4,79.85686607,31.5
3146.1,9.1,254.45,2121.4,79.01081784,31.5
3146.2,9.1,254.45,2121.4,78.45201998,31.5
3146.3,9.1,254.45,2121.4,78.10498007,31.5
3146.4,9.1,255.08,2121.4,78.73330307,31.5
3146.5,9.1,255.08,2121.4,79.16726504,31.5
3146.6,9.1,255.08,2121.4,79.61779145,31.5
3146.7,9.1,255.08,2121.4,80.03499153,31.5
3146.8,9.1,254.71,2121.4,81.19346224,31.5
3146.9,9.1,254.71,2121.4,82.09845283,31.5
3147,9.1,254.71,2121.4,82.9586915,31.5
3147.1,9.1,254.71,2121.4,83.77572434,31.5
3147.2,9.1,254.71,2121.4,84.19801531,31.5
3147.3,9.1,254.71,2121.4,84.41322685,31.5
3147.4,9.1,254.52,2121.4,84.3736565,31.5
3147.5,9.1,254.52,2121.4,83.80680815,31.5
3147.6,9.1,254.52,2121.4,83.04875392,31.5
3147.7,9.1,254.52,2121.4,82.0305329,31.5
3147.8,9.1,254.52,2121.4,80.53071953,31.5
3147.9,9.1,254.52,2121.4,79.06781903,31.5
3148,9.1,254.38,2121.4,77.88289023,31.5
3148.1,9.1,254.38,2121.4,76.52256942,31.5
3148.2,9.1,254.38,2121.4,75.64046759,31.5
3148.3,9.1,254.38,2121.4,75.06383312,31.5
3148.4,9.1,254.38,2121.4,75.07134093,31.5
3148.5,9.1,254.38,2121.4,75.4344763,31.5
3148.6,9.1,254.38,2121.4,76.02130113,31.5
3148.7,9.1,254.38,2121.4,77.02417394,31.5
3148.8,9.1,254.38,2121.4,77.86934635,31.5
3148.9,9.1,254.38,2121.4,78.71543037,31.5
3149,9.1,254.63,2121.4,79.3497093,31.5
3149.1,9.1,254.63,2121.4,79.99469365,31.5
3149.2,9.1,254.63,2121.4,80.29309642,31.5
3149.3,9.1,254.63,2121.4,80.92163784,31.5
3149.4,9.1,254.63,2121.4,81.7365768,31.5
3149.5,9.1,254.63,2121.4,83.18825378,31.5
3149.6,9.1,254.63,2121.4,84.18471976,31.5
3149.7,9.1,254.43,2121.4,85.40730888,31.5
3149.8,9.1,254.43,2121.4,86.52455932,31.5
3149.9,9.1,254.43,2121.4,87.4346333,31.5
3150,9.1,254.43,2121.4,87.66350859,31.5
3150.1,9.1,254.43,2121.4,87.58451299,31.5
3159.6,3.9,254.43,2121.4,87.5321245,94.3
3159.7,3.9,254.43,2121.4,86.99652606,94.3
3159.7,3.3,254.43,2121.4,86.42331803,56.7
3159.8,3.3,254.43,2121.4,85.69650734,56.7
3159.9,3.3,254.43,2121.4,85.19061775,56.7
3159.9,3.9,254.59,2121.4,84.78628423,39.2
3160,3.9,254.59,2121.4,84.6395884,39.2
3160,6.3,254.59,2121.4,84.64357193,60.9
3160.1,6.3,254.59,2121.4,84.51626252,60.9
3160.2,6.3,254.59,2121.4,84.61276561,60.9
3160.2,4.4,254.59,2121.4,84.94120527,35.7
3160.3,4.4,254.59,2121.4,85.39306111,35.7
3160.3,0.5,254.59,2121.4,85.36849892,22.9
3160.4,0.5,254.59,2121.4,85.3173923,22.9
3160.5,0.5,254.59,2121.4,85.4704986,22.9
3160.5,1.2,254.17,2121.4,85.27844111,41.1
3160.6,1.2,254.17,2121.4,85.10234361,41.1
3161.1,0.2,254.17,2121.4,84.88655108,47.7
3161.2,0.2,254.17,2121.4,84.86788796,47.7
3161.2,5.3,254.17,2121.4,84.84263586,53.3
3161.3,5.3,254.17,2121.4,84.70515931,53.3
3161.4,5.3,254.17,2121.4,84.91025948,53.3
3161.5,8.5,254.17,2121.4,85.1840388,99.2
3161.6,8.5,254.17,2121.4,85.48438705,99.2
3161.7,8.5,254.49,2121.4,85.65130338,99.2
3161.7,8.5,254.49,2121.4,85.66293963,78.8
3161.8,8.5,254.49,2121.4,85.64197731,78.8
3161.8,1.5,254.49,2121.4,85.47064549,61.9
3161.9,1.5,254.49,2121.4,84.96340579,61.9
3162,1.5,254.49,2121.4,84.09142354,61.9
3162,4.5,254.32,2121.4,83.03735702,64.9
3162.1,4.5,254.32,2121.4,81.91962081,64.9
3167.2,0.9,254.32,2121.4,80.7024956,74.2
3167.3,0.9,254.37,2121.4,79.58144288,74.2
3167.3,0.2,254.37,2121.4,78.81234866,74.4
3167.4,0.2,254.37,2121.4,78.52304009,74.4
3167.5,0.2,254.37,2121.4,78.52983684,74.4
3167.5,0.5,254.37,2121.4,79.24528596,74.5
3167.6,0.5,254.56,2121.4,79.79122914,74.5
3167.6,1.7,254.56,2121.4,80.39860369,74.3
3167.7,1.7,254.56,2121.4,81.17989744,74.3
3167.8,1.7,254.56,2121.4,82.09252446,74.3
3168.4,1.4,254.56,2121.4,82.96835324,74.3
3168.5,1.4,254.56,2121.4,83.50733765,74.3
3168.7,0.3,254.65,2121.4,83.66533848,46.2
3168.8,0.3,254.65,2121.4,83.14483718,46.2
3168.9,1,254.35,2121.4,82.39057853,66.6
3169,1,254.49,2121.4,81.40330443,66.6
3169,0.5,254.46,2121.4,80.37065203,66.5
3169.1,0.5,254.34,2121.4,79.50943271,66.5
3169.3,0.2,254.61,2121.4,78.92040892,24
3169.4,0.2,254.55,2121.4,78.65433111,24
3169.5,0.2,254.36,2121.4,78.93926798,24
3170.4,1.6,255,2121.4,79.28981293,62
3170.5,1.6,254.23,2121.4,80.0411274,62
3170.5,1.7,254.36,2121.4,80.22867132,60.7
3170.6,1.7,254.36,2121.4,80.06903274,60.7
3170.7,1.7,254.36,2121.4,79.82849484,60.7
3170.8,1.9,254.36,2121.4,79.25706156,66.4
3170.9,1.9,254.36,2121.4,78.87149223,66.4
3171,1.9,254.36,2121.4,78.86344664,66.4
3171,4.5,254.36,2121.4,79.10727441,67.3
3171.1,4.5,254.36,2121.4,79.34001827,67.3
3171.3,1.1,254.14,2121.4,79.82956007,11.7
3171.4,1.1,254.14,2121.4,80.3754823,11.7
3171.6,2.2,254.14,2121.4,80.32610832,51.1
3171.7,2.2,254.14,2121.4,79.92806055,51.1
3171.7,5.3,254.14,2121.4,79.63192027,60.1
3171.8,5.3,254.93,2121.4,79.05840374,60.1
3171.9,5.3,254.93,2121.4,78.1976764,60.1
3171.9,3.6,254.93,2121.4,77.60658345,11.1
3172,3.6,254.93,2121.4,77.48518633,11.1
3172.1,3.1,254.93,2121.4,77.03945186,11.4
3172.2,3.1,254.93,2121.4,76.91528877,11.4
3172.2,5.5,254.93,2121.4,77.24079653,90.9
3172.3,5.5,254.39,2121.4,77.73438847,90.9
3172.4,0.6,254.39,2100.4,78.22370517,12.7
3172.5,0.6,254.39,2100.4,78.80589134,12.7
3172.5,1.3,254.39,2077.2,79.84312022,12.3
3172.6,1.3,254.77,2077.2,80.5382681,12.3
3172.7,0,254.77,2077.2,81.02657474,67.4
3172.8,0,254.77,2077.2,81.39338943,67.4
3172.8,1.3,254.77,2077.2,81.94698923,82.7
3172.9,1.3,254.25,2077.2,82.06274882,82.7
3173.3,2.3,254.25,2077.2,82.37755768,91
3173.4,2.3,254.25,2077.2,82.56057535,91
3173.4,1.4,254.25,2077.2,82.51586229,86.8
3173.5,1.4,254.38,2077.2,82.04244784,86.8
3174.2,1.2,255.3,2077.2,81.36622202,31.3
3174.3,1.2,255.3,2077.2,80.38921221,31.3
3174.4,0.1,254.68,2077.2,79.37796353,20.4
3174.5,0.1,254.68,2077.2,78.51566852,20.4
3174.5,3.1,254.68,2077.2,77.93659125,28.6
3174.6,3.1,254.68,2077.2,77.66136907,28.6
3175.7,0.1,254.68,2077.2,77.43719513,62.8
3175.8,0.1,254.68,2077.2,77.18668544,62.8
3175.9,0.1,254.68,2077.2,76.90548634,62.8
3175.9,3.6,254.71,2077.2,76.64808853,67
3176,3.6,254.71,2077.2,76.31472774,67
3176,1.9,254.71,2077.2,75.88460836,67.1
3176.1,1.9,254.68,2077.2,75.49380878,67.1
3176.2,1.9,254.68,2077.2,74.81268127,67.1
3176.5,0.4,254.68,2077.2,74.46577046,65.9
3176.6,0.4,254.68,2077.2,74.16182796,65.9
3176.6,2.7,254.36,2077.2,74.13377948,64.8
3176.7,2.7,254.36,2077.2,74.28060132,64.8
3176.8,2.7,254.36,2077.2,75.12189446,64.8
3176.9,0.7,254.36,2077.2,75.88106941,62.4
3177,0.7,254.36,2077.2,76.94411462,62.4
3177.1,0.7,254.36,2077.2,78.29653023,62.4
3177.1,0.2,254.36,2077.2,80.58865863,18.3
3177.2,0.2,254.36,2077.2,82.71363211,18.3
3177.4,1.4,254.36,2077.2,85.00839859,15.3
3177.5,1.4,254.36,2077.2,86.6569233,15.3
3177.5,1.3,254.95,2077.2,87.81166542,12.8
3177.6,1.3,254.95,2077.2,88.24447632,12.8
3177.7,1.3,254.59,2077.2,87.88240064,12.8
3177.7,3.7,254.59,2077.2,87.46924406,17.7
3177.8,3.7,254.05,2077.2,86.49111511,17.7
3177.8,3.7,254.05,2077.2,85.01230787,20.6
3177.9,3.7,254.05,2077.2,83.34264655,20.6
3178,3.7,254.05,2077.2,81.69313297,20.6
3178,4.6,254.05,2077.2,80.69650848,15.2
3178.1,4.6,254.32,2077.2,79.71692251,15.2
3178.2,5.2,254.32,2077.2,79.167396,7.6
3178.3,3.4,254.32,2077.2,79.2214234,4.9
3178.4,3.4,254.32,2077.2,79.76642058,4.9
3178.5,2.7,254.32,2077.2,81.41901874,6.5
3178.6,2.7,254.32,2077.2,83.00771702,6.5
3178.6,5.5,254.59,2077.2,84.56918943,15.3
3178.7,5.5,254.59,2077.2,85.61702648,15.3
3178.8,4.3,254.59,2077.2,86.32117698,22
3178.9,4.3,254.59,2077.2,86.71109385,22
3178.9,2.4,254.59,2077.2,86.91672913,6.1
3179,2.4,254.59,2077.2,86.9792255,6.1
3179.1,2.4,254.59,2077.2,86.9970132,6.1
3179.1,1.7,254.43,2077.2,86.76068541,6.4
3179.2,1.7,254.43,2077.2,86.28236009,6.4
3179.2,2.9,254.43,2077.2,85.31626442,27.5
3179.3,2.9,254.43,2077.2,84.47587133,27.5
3179.4,0.4,254.43,2077.2,83.38160455,14.3
3179.5,0.4,254.43,2077.2,82.25336093,14.3
3180,1,254.43,2077.2,81.51254188,19.8
3180.3,5.1,254.43,2077.2,81.19419242,19.9
3180.6,3.9,254.29,2077.2,81.44337896,8.1
3180.7,5,254.29,2077.2,81.74445922,19.9
3180.8,5,254.29,2077.2,81.84778952,19.9
3180.9,3.3,254.29,2077.2,81.70023775,19.9
3181,3.3,254.29,2077.2,82.23720145,19.9
3181,4.9,254.29,2077.2,82.45998409,19.9
3181.1,4.9,254.29,2077.2,82.45593704,19.9
3181.2,4.9,254.29,2077.2,82.12556161,19.9
3181.2,6.2,254.66,2077.2,81.67851953,14.8
3181.3,6.2,254.66,2077.2,81.36493067,14.8
3181.4,7.1,254.66,2077.2,80.83956732,14.8
3181.5,7.1,254.67,2077.2,80.23092245,14.8
3181.5,7.7,254.67,2077.2,79.5398435,14.8
3181.6,7.7,254.67,2077.2,79.1065928,14.8
3181.7,7.9,254.67,2077.2,78.75259279,14.6
3181.8,8.2,254.67,2077.2,79.29458002,14.1
3181.9,8.2,254.67,2077.2,80.07969766,14.1
3182,8.3,254.67,2077.2,81.10412131,14
3182.1,8.3,254.67,2077.2,82.27120358,14
3182.1,8.2,254.67,2077.2,83.22289292,14
3182.2,8.2,254.73,2077.2,83.91237274,14
3182.3,8.3,254.73,2077.2,84.02630502,13.6
3182.4,8.3,254.73,2077.2,84.28375729,13.6
3182.4,8.2,254.73,2077.2,84.6937481,13.7
3182.5,8.2,254.73,2077.2,84.47974155,13.7
3182.6,8.6,254.73,2077.2,84.63919606,15
3182.7,8.6,254.73,2077.2,84.90020372,15
3182.8,8.5,254.44,2077.2,84.77915268,15.7
3182.9,8.5,254.44,2077.2,84.65599183,15.7
3182.9,8.4,254.44,2077.2,84.46498334,15.4
3183,8.4,254.44,2077.2,84.58967516,15.4
3183,8.7,254.52,2077.2,84.8545759,15.5
3183.1,8.7,254.52,2077.2,85.04094513,15.5
3183.2,8.7,254.52,2077.2,84.65886416,15.5
3183.2,8.4,254.52,2077.2,84.79182372,15.6
3183.3,8.4,254.52,2077.2,84.68189215,15.6
3183.3,8.4,254.52,2077.2,84.63748522,15.8
3183.4,8.4,254.52,2077.2,84.61729499,15.8
3183.5,8.4,254.52,2077.2,84.52235688,15.8
3183.5,8.3,254.45,2077.2,84.23691832,15.9
3183.6,8.3,254.45,2077.2,83.65230242,15.9
3183.6,8.4,254.45,2077.2,83.37335555,16.3
3183.7,8.4,254.45,2077.2,83.15083879,16.3
3183.8,8.3,254.45,2077.2,82.90548394,16.9
3183.9,8.3,254.45,2077.2,82.77662412,16.9
3183.9,8.4,254.45,2077.2,82.84632283,17
3184,8.4,254.45,2077.2,82.97861848,17
3184.1,8.4,254.45,2077.2,83.39117435,17
3184.1,8.4,254.26,2077.2,84.4054373,16.6
3184.2,8.4,254.26,2077.2,85.49513027,16.6
3184.3,8.7,254.26,2077.2,86.6886321,16.2
3184.4,8.7,254.26,2077.2,87.71644824,16.2
3184.4,8.6,254.26,2077.2,88.86898514,15.5
3184.5,8.6,254.26,2077.2,90.17935059,15.5
3184.6,8.4,254.26,2077.2,90.75150699,15.2
3184.7,8.5,254.26,2077.2,91.02216696,15.2
3184.8,8.5,254.63,2077.2,90.7856218,15.2
3184.9,8.4,254.63,2077.2,90.26180748,15.1
3185,8.4,254.63,2077.2,90.33019453,15.1
3185,8.4,254.63,2077.2,89.97390604,15.7
3185.1,8.4,254.63,2077.2,89.21266308,15.7
3185.2,8.4,254.63,2077.2,88.31892769,15.7
3185.2,8.5,254.63,2077.2,87.12845949,16.3
3185.3,8.5,254.46,2077.2,85.27840934,16.3
3185.3,8,254.46,2077.2,82.28273972,16.1
3185.4,8,254.46,2077.2,79.14858787,16.1
3185.5,8,254.46,2077.2,76.1496549,15.8
3185.6,8,254.46,2077.2,73.50293703,15.8
3185.6,8.2,254.46,2077.2,71.36167313,16.6
3185.7,8.2,254.46,2077.2,69.51562662,16.6
3185.8,7.1,254.46,2077.2,68.65510574,18.2
3185.9,7.1,254.46,2077.2,68.62030859,18.2
3186,7.7,254.46,2077.2,69.46112613,19.2
3186.1,7.7,254.46,2077.2,71.55546496,19.2
3186.1,7.9,254.46,2077.2,73.873076,19.5
3186.2,7.9,254.46,2077.2,76.2433082,19.5
3186.2,7.7,254.86,2077.2,78.97566602,19.5
3186.3,7.7,254.86,2077.2,81.2428592,19.5
3186.4,7.6,254.86,2077.2,83.03237203,19.6
3186.5,7.6,254.86,2077.2,84.26049879,19.6
3186.5,7.8,254.86,2077.2,84.62289777,19.6
3186.6,7.8,254.86,2077.2,84.11505916,19.6
3186.7,7.8,254.86,2077.2,83.2545053,19.6
3186.7,8,254.86,2077.2,82.41774281,18.8
3186.8,8,254.71,2077.2,81.1647489,18.8
3186.9,8.5,254.71,2077.2,80.70601999,17.4
3187,8.5,254.71,2077.2,80.80914733,17.4
3187,8.2,254.71,2077.2,81.35719478,16.5
3187.1,8.2,254.71,2077.2,81.36515709,16.5
3187.2,8.4,254.71,2077.2,81.14887858,16.3
3187.3,8.4,254.35,2077.2,80.77731876,16.3
3187.3,8,254.51,2077.2,80.38588803,16.3
3187.4,8,254.51,2077.2,80.19997058,16.3
3187.4,8.4,254.51,2077.2,80.29522508,16.6
3187.5,8.4,254.51,2077.2,80.92967588,16.6
3187.6,8.4,254.54,2077.2,81.92404946,16.6
3187.6,8.3,254.54,2077.2,83.08297994,16.7
3187.7,8.3,254.54,2077.2,83.7739155,16.7
3187.8,8.6,254.54,2077.2,84.11685,16.4
3187.9,8.6,254.22,2077.2,84.01616763,16.4
3187.9,8.5,254.22,2077.2,83.62273806,16.6
3188,8.5,254.22,2077.2,84.14274595,16.6
3188.1,8.7,254.22,2077.2,83.5100795,17.8
3188.2,8.7,253.47,2077.2,83.88481519,17.8
3188.2,9.2,253.47,2077.2,84.35203577,19
3188.3,9.2,253.47,2077.2,84.90090155,19
3188.4,9.2,253.43,2077.2,85.42415991,19
3188.4,9.5,253.43,2077.2,85.78096996,19.7
3188.5,9.5,253.43,2077.2,87.49152308,19.7
3188.6,9.7,253.43,2077.2,89.11430164,19.7
3188.7,9.5,253.95,2077.2,90.65116482,19.7
3188.8,8.9,253.95,2077.2,91.55416892,19.7
3188.9,8.9,253.95,2077.2,92.08840189,19.7
3189,8.9,253.95,2077.2,92.53122924,19.7
3189,8.2,254.31,2077.2,92.43042512,19.7
3189.1,8.2,254.64,2077.2,91.70186592,19.7
3189.1,7.7,254.64,2077.2,91.08430033,19.7
3189.2,7.7,254.64,2077.2,90.7422549,19.7
3189.3,7.7,254.64,2077.2,89.86995338,19.7
3189.3,7.4,254.64,2077.2,88.50378134,19.3
3189.4,7.2,254.64,2077.2,87.84838589,19.1
3189.5,7.2,254.65,2077.2,87.52711474,19.1
3189.6,7.2,254.65,2077.2,86.84332253,19.1
3189.6,7.4,254.65,2077.2,86.91804873,19.2
3189.7,7.4,254.65,2077.2,86.97253386,19.2
3189.7,7.7,254.4,2077.2,87.19073517,19.4
3189.8,7.7,254.4,2077.2,87.40127127,19.4
3189.9,7.7,254.4,2077.2,87.72467779,19.4
3189.9,7.4,254.46,2077.2,88.06280332,19.3
3190,7.4,254.46,2077.2,88.50886646,19.3
3190,7.3,254.46,2077.2,88.95126874,19.2
3190.1,7.3,254.46,2077.2,89.31863164,19.2
3190.2,7.1,254.46,2077.2,89.44260266,19.5
3190.3,7.1,254.48,2077.2,89.56767099,19.5
3190.3,6.9,254.48,2077.2,90.07929495,19.6
3190.4,6.9,254.48,2077.2,90.95436133,19.6
3190.5,6.9,254.48,2077.2,92.14527126,19.6
3190.5,6.8,254.48,2077.2,92.51162815,19.6
3190.6,6.8,254.48,2077.2,92.92495267,19.6
3190.6,7.1,254.48,2077.2,93.22639807,19.6
3190.7,7.1,254.48,2077.2,93.64867242,19.6
3190.8,7.1,254.5,2077.2,94.183858,19.6
3190.8,7.3,254.5,2077.2,94.80304057,19.6
3190.9,7.3,254.5,2077.2,94.74996086,19.6
3191,7.2,254.5,2077.2,94.465165,19.6
